,title,author,date,tag,collection,transmit,comments,songs,play
2420,『考研倒计时』学霸の减压轻音药,更汗的887,2021-12-12,轻音乐-工作-治愈,3133,43,评论,123,121651
2421,我的有趣程度完全取决于身边的人,x9w658,2021-11-12,华语-怀旧-夜晚,3117,分享,评论,98,118203
2422,余生千万不要再见，我怕失了体面.,awslawsl-,2021-10-21,华语-伤感-流行,1155,103,2,106,29432
2423,短暂的爱意不要在我身上停留,不再犹豫_czEt,2021-11-27,华语-流行-伤感,2471,1,评论,105,117556
2424,LOFI+孤独+怀旧=不眠夜,林楠萌,2021-12-12,轻音乐-夜晚-学习,1851,43,评论,61,110609
2425,ACG|纯狱风猛男专属,xbcrystalheart,2021-12-04,ACG-治愈-快乐,2899,114,评论,52,107128
2426,天冷了，听个歌单暖一下吧,小陈同学的美滋滋生活吖,2021-11-18,治愈,418,2,评论,667,24879
2427,一个只有巨蟹座才能听懂的听歌列表,找不到我了吧笨蛋m,2021-11-18,华语-流行-伤感,463,2,评论,121,25723
2428,宝藏说唱｜删掉你的口水烂歌单吧,DOGGYE-,2021-11-29,说唱-00后-酒吧,2104,119,1,17,5387
2429,你一定会爱上这个歌单,赶海少女,2021-11-11,流行-治愈,1229,4,2,1402,102608
2430,刘小慧|朦朦胧胧人就像醉掉,Tjjy_7,2021-11-21,流行-伤感-粤语,2507,分享,评论,50,4979
2431,方大同 | 关于爱的定义 | 独树一帜华语R＆B,云音乐歌单之友,2021-11-09,华语-流行-浪漫,277,7,1,66,74922
2432,一个天蝎座的听歌列表,花毛峰HMF,2021-11-12,华语-流行-治愈,4196,4,7,121,282763
2433,第64届格莱美奖提名！哪首是你的意外之喜？,云音乐VIP,2021-11-24,欧美-流行,71,分享,2,86,4341
2434,好天气总是和你一样，让人止不住心动,你说你不要了,2021-11-23,华语-流行-夜晚,633,3,评论,89,60130
2435,治愈系｜你很好，你永远值得,陈渝Ya,2021-10-31,流行-治愈-快乐,553,分享,评论,32,15089
2436,Lofi Hiphop | 无眠夜的孤单灵魂,来日相聚就是缘,2021-12-12,轻音乐-学习-工作,788,40,1,62,55140
2437,怪自己来不及区分,7777Sakura,2021-12-16,华语-流行,1532,分享,评论,97,3392
2438,因为喜欢你，我烦躁过♡,小黑猫欧芭,2021-12-16,世界音乐-欧美,1536,分享,评论,120,3173
2439,『纯音』四季如歌,虚逐往,2021-12-06,轻音乐-放松-安静,1516,分享,评论,66,3178
2440,初冬好时光✼缓存周末的阳光温柔与可爱,Justin爱吃水煮鱼,2021-11-27,华语-流行-夜晚,1864,37,53,30,188322
2441,一个天蝎座的听歌列表,桃花灼情乐,2021-11-10,华语-流行-夜晚,1935,13,评论,103,187045
2442,人这一生，最怕突然听懂了一首歌,世间温柔皆可期,2021-10-01,华语-伤感-流行,1587,32,4,142,191119
2443,减压疗愈馆丨人间朝暮，叶落惊秋,见青山t,2021-12-15,轻音乐-下午茶-治愈,970,57,评论,63,46862
2444,可能此生没有这么多圆满吧,是Jsh啊,2021-12-05,华语-流行-伤感,3233,分享,评论,35,3052
2445,人间常态｜不喜欢热闹 又害怕孤独,赤兔死带喔,2021-10-10,华语-伤感-孤独,2659,152,6,60,185185
2446,以梦为伴，不负朝华,啊你在说什么呀,2021-11-22,轻音乐-夜晚-学习,387,1,评论,1570,43510
2447,“有些人让你哭，你却飞蛾扑火”,过往早已变得平淡_,2021-12-12,伤感,1004,3,评论,779,55325
2448,Lo-Fi助眠剂｜一副音药就见效,KIND_CL,2021-12-11,轻音乐-治愈-夜晚,4529,49,1,133,333957
2449,提神良方 | 助你击退节后综合症,來自十九層地獄__,2021-12-14,工作-治愈-轻音乐,1050,49,1,189,147779
2450,纯音丨用音乐和书香开启元气之晨,人生苦短555999,2021-12-11,学习-工作-轻音乐,1888,29,评论,123,40331
2451,热血动画《鬼灭之刃》OP/ED/OST精选,网易云音乐,2021-12-10,日语-影视原声-ACG,2246,15,39,15,148930
2452,星光坠入你眼里，你落进我心里,一片孤叶行舟,2021-11-23,华语-流行-治愈,2527,1,1,237,138029
2453,抗干扰轻音：隔绝杂忧，研心习题,柠檬味的TEA_,2021-12-12,轻音乐-夜晚-学习,586,53,评论,305,36446
2454,把喜欢写进歌里，唱给你听,小陈不爱学习呀,2021-12-13,流行-浪漫-治愈,2712,2,评论,1003,68933
2455,美国电音大神Skrillex全曲目收集,Silent_Appreciator,2021-11-28,电子-酒吧-兴奋,1522,1,评论,122,2527
2456,你的青春里有没有属于你的一首歌,欲望始终难抵你,2021-12-09,华语-流行-夜晚,3448,112,3,185,151635
2457,适合学习的纯音乐歌单,星星不会发光的地方,2021-12-02,轻音乐-夜晚-学习,2115,8,5,1556,40041
2458,生活需要加点糖,被雪飘过De夏天,2021-11-18,治愈,1139,2,2,728,33959
2459,冬日lofi | 在寒冷季节等待初雪,圆圆于萱,2021-12-09,轻音乐-学习-工作,848,64,评论,109,32737
2460,沉浸式“学习”｜适合看小说时听的歌单②,古风-少女,2021-10-25,华语-古风,174,2,1,1519,32674
2461,“一别两三年 忽然又夏天”,不再犹豫_czEt,2021-11-27,华语-流行-治愈,2700,分享,评论,106,116464
2462,一个只有处女座才能听懂的歌单,一只眼睛的鹿_,2021-11-06,流行-华语-说唱,1858,分享,1,103,117040
2463,Phone、【来电推荐曲】,Ershati,2021-12-06,雷鬼-世界音乐-拉丁,131,分享,评论,45,2249
2464,写作业｜我们各自努力 然后最高处见,哔哔哔朴3611,2021-10-17,华语-学习-工作,2050,119,7,62,111987
2465,孤独的时候音乐为伴,带着眼泪去旅行,2021-11-18,孤独,702,1,评论,695,30486
2466,ACG|燃向，点燃生命中的烈火,xbcrystalheart,2021-12-04,ACG-日语-兴奋,3223,119,评论,50,106569
2467,滑板艺术家,應該愛愛我的人,2021-12-14,说唱-流行-浪漫,7152,4,10,71,30150
2468,纯乐电子|无尽之河，生生不息,治愈说,2021-12-09,电子-兴奋-酒吧,400,分享,评论,46,2136
2469,天冷了，听个歌单暖一下吧,小陈同学的美滋滋生活吖,2021-11-18,治愈,564,1,1,669,24581
2470,欧美·精选77个摇滚乐队歌曲,不二大叔呀,2021-12-12,欧美-摇滚-经典,85,2,3,77,22460
2471,一个只有金牛座才能听懂的听歌列表,找不到我了吧笨蛋m,2021-11-18,华语-流行-伤感,450,1,2,134,22909
2472,你会爱上这个歌单①,赶海少女,2021-11-11,流行-治愈,1127,9,1,1393,74069
2473,没人牵手手，那咱揣兜兜,你说你不要了,2021-11-23,华语-流行-伤感,670,4,3,87,62738
2474,莫文蔚|突然之间,Tjjy_7,2021-11-21,华语-流行-影视原声,2521,分享,评论,50,4950
2475,超好听的女生翻唱,世间温柔皆可期,2021-11-23,华语-流行-翻唱,2130,70,17,628,210796
2476,一个双子座的听歌列表,赤兔死带喔,2021-10-11,华语-伤感-孤独,2672,147,9,79,164794
2477,助眠纯音：满天星河坠入你的梦里,來自十九層地獄__,2021-12-14,轻音乐-夜晚-治愈,908,51,1,42,146771
2478,Lofi｜学习｜专注｜自习室,KIND_CL,2021-12-11,轻音乐-学习-工作,3838,49,2,56,308522
2479,“真正的爱不是尽力，是尽心”,过往早已变得平淡_,2021-12-12,伤感,1157,8,3,796,94154
2480,全网好听的歌曲呀,啊你在说什么呀,2021-11-22,流行-放松-快乐,189,1,评论,3317,43313
2481,一个处女座的听歌列表,桃花灼情乐,2021-11-10,华语-流行-夜晚,1803,分享,1,88,134524
2482,☃️圣诞老人问我⭐️你的圣诞帽准备好了吗,云音乐歌单之友,2021-12-03,欧美-流行-治愈,8083,245,192,57,887794
2483,一个正经的写作业or复习歌单,人生苦短555999,2021-12-11,轻音乐-学习-工作,1063,33,评论,405,38495
2484,治愈基地 | 不该打扰的人就放手吧,欲望始终难抵你,2021-12-09,华语-流行-伤感,3920,117,2,78,498794
2485,别拿你的一时兴起来打扰我,不再犹豫_czEt,2021-11-27,华语-流行-伤感,2295,2,评论,112,115208
2486,学习小时光丨宅家也要自律的阅读,柠檬味的TEA_,2021-12-12,轻音乐-学习-工作,536,55,评论,200,36051
2487,把喜欢写进歌里唱给你听呀,小陈不爱学习呀,2021-12-13,流行-浪漫-治愈,2767,4,评论,997,77156
2488,听到单曲循环N遍的歌曲,7777Sakura,2021-12-16,华语-流行-舞曲,1519,分享,评论,53,3278
2489,〃一起摇滚〃唤醒你那早已疲乏厌倦的双耳〃,Justin爱吃水煮鱼,2021-10-28,华语-摇滚-兴奋,833,9,4,50,107027
2490,兜风Lofi | 穿梭在夕阳城市,圆圆于萱,2021-12-09,轻音乐-学习-工作,816,61,评论,108,32183
2491,生活需要加点糖,被雪飘过De夏天,2021-11-18,治愈,1108,1,评论,773,31679
2492,因为喜欢你，我认真过♡,小黑猫欧芭,2021-12-16,欧美-世界音乐,1526,分享,评论,95,3161
2493,言和和的美妙歌单,xbcrystalheart,2021-11-14,ACG-华语-清新,6230,1,1,949,96010
2494,『纯音』梦见草,虚逐往,2021-12-07,轻音乐-放松-ACG,1506,分享,评论,51,3102
2495,孤独的时候音乐为伴,带着眼泪去旅行,2021-11-18,孤独,703,1,评论,708,29549
2496,纯音乐（世界合集）,是Jsh啊,2021-12-05,轻音乐-学习-华语,3215,分享,评论,36,3001
2497,海的尽头还是海,欧阳鹏oyp,2021-11-23,华语-流行-说唱,2590,分享,评论,52,7852
2498,Bass系音乐 | 俏皮而燃谁不爱,Silent_Appreciator,2021-11-25,电子-舞曲-兴奋,1509,1,评论,155,2430
2499,一个只有射手座才能听懂的听歌列表,找不到我了吧笨蛋m,2021-11-18,华语-流行-伤感,455,分享,评论,129,22464
2500,你会爱上这个歌单⑦,赶海少女,2021-11-11,流行-治愈,1084,4,1,1395,64178
2501,Uzbek、【乌兹别克｜精选曲】,Ershati,2021-12-06,清晨-夜晚-学习,132,分享,评论,87,2195
2502,不存在爱,應該愛愛我的人,2021-12-14,说唱-伤感-思念,210,4,评论,40,15248
2503,何其幸运，遇见你，拥有你,你说你不要了,2021-11-23,华语-流行-夜晚,542,3,1,99,51973
2504,以音乐为桥 | 综艺《时光音乐会》音频收录,网易云音乐,2021-11-04,华语-流行,1185,11,68,69,55724
2505,静心纯音：夜晚请你仰望星空,來自十九層地獄__,2021-12-14,轻音乐-夜晚-伤感,908,59,1,74,143747
2506,Lo-Fi | 沉溺于自我小世界,KIND_CL,2021-12-11,轻音乐-学习-治愈,3856,45,1,53,142681
2507,好听不腻的欧美良曲,世间温柔皆可期,2021-10-22,欧美-流行-学习,1613,22,9,601,147926
2508,全网好听的歌曲呀,啊你在说什么呀,2021-11-22,流行-放松-快乐,207,1,评论,3316,43237
2509,“岁月离失，淡了一季的温暖”,过往早已变得平淡_,2021-12-12,伤感,999,6,评论,848,52368
2510,不出意外 这辈子再也见不到你了,欲望始终难抵你,2021-12-09,华语-流行-夜晚,5008,109,评论,305,123067
2511,开心阅读丨跟着书本去旅行,一片孤叶行舟,2021-12-12,轻音乐-学习-午休,566,51,评论,121,40411
2512,“关于我们 你遗憾吗”,不再犹豫_czEt,2021-11-27,华语-思念-流行,2421,分享,评论,77,111391
2513,『纯音乐』安抚烦躁思绪的有声良药,人生苦短555999,2021-12-11,轻音乐-学习-工作,1108,35,评论,305,38613
2514,张国荣|当年情 此刻是添上新鲜,Tjjy_7,2021-11-21,影视原声-流行-华语,1651,分享,评论,50,4488
2515,把喜欢写进歌里唱给你听,小陈不爱学习呀,2021-12-13,流行-治愈-浪漫,2765,5,1,1178,79109
2516,刷到此歌单一夜暴富,被雪飘过De夏天,2021-11-18,流行-工作,1140,1,评论,2255,31511
2517,【LOFI】chill低保真珍藏馆,一只眼睛的鹿_,2021-12-11,华语-流行-R&B/Soul,1322,2,评论,123,31738
2518,Lofi/人声采样 · 故事汇聚成诗,圆圆于萱,2021-12-09,轻音乐-学习-工作,826,63,评论,107,30948
2519,孤独的时候音乐为伴,带着眼泪去旅行,2021-11-18,孤独,700,1,评论,694,29484
2520,风华秋实版权回归云村|华语乐坛的共振时刻,网易云音乐,2021-11-29,华语,4636,166,576,160,1493394
2521,[运动随身听] 必听活力音乐燃料,7777Sakura,2021-12-16,欧美-摇滚-New Age,1528,分享,评论,28,3312
2522,你会爱上这个歌单⑧,赶海少女,2021-11-11,流行-治愈,1100,7,评论,1398,62738
2523,因为喜欢你，我改变过♡,小黑猫欧芭,2021-12-16,欧美-世界音乐,1523,分享,评论,30,3148
2524,『纯音/轻音』冬日可爱,虚逐往,2021-12-07,轻音乐-ACG-安静,1514,分享,评论,57,3073
2525,学习模式开启，这轻音歌单就够了,來自十九層地獄__,2021-12-14,轻音乐-学习-工作,2431,54,1,112,143865
2526,一个只有双鱼座才能听懂的听歌列表,找不到我了吧笨蛋m,2021-11-18,华语-流行-伤感,450,分享,评论,121,22128
2527,那些让人感动的瞬间,是Jsh啊,2021-11-15,华语-流行-感动,3208,分享,评论,52,2913
2528,答案交给时间寻觅，未来不负时光所期,你说你不要了,2021-11-23,华语-流行-夜晚,563,2,评论,68,53191
2529,【测测你的恋爱人格】测试里的歌都在这里~,云音乐歌单之友,2021-12-01,华语-浪漫-感动,446,8,13,22,20095
2530,Cover集（那些开口就跪的流行翻唱）,欲望始终难抵你,2021-12-09,华语-流行-治愈,4824,102,评论,278,114662
2531,我就站在这里看你爱着别人,不再犹豫_czEt,2021-11-27,华语-流行-伤感,2461,分享,评论,86,110042
2532,以梦为伴，不负朝华,啊你在说什么呀,2021-11-22,轻音乐-夜晚-学习,398,1,评论,1636,43216
2533,超好听的温柔男声,世间温柔皆可期,2021-10-07,华语-流行-治愈,1733,25,8,274,118064
2534,“你若流泪，先湿的是我的心”,过往早已变得平淡_,2021-12-12,伤感,963,1,评论,936,40952
2535,纯音乐 | 画画/手工/写作业,人生苦短555999,2021-12-11,轻音乐-学习-旅行,1335,37,2,346,46895
2536,UGR、【维精选｜老牌曲】,Ershati,2021-12-06,驾车-运动-旅行,132,分享,评论,150,2178
2537,治愈减压丨把烦恼减重，极尽人生,一片孤叶行舟,2021-12-12,轻音乐-夜晚-治愈,747,53,评论,111,35261
2538,华语CD | 动听旋律陪你度过休闲时光,KIND_CL,2021-10-17,华语-流行-说唱,1974,分享,评论,62,86388
2539,刷到此歌单一夜暴富,被雪飘过De夏天,2021-11-18,流行-工作,1132,1,评论,2262,31410
2540,citypop|昭和留声机里的泡沫都市,一只眼睛的鹿_,2021-12-11,日语-流行-R&B/Soul,1422,3,评论,107,33086
2541,中文// 《说唱诗人》| S H O W F L O W,-甜饼怪BABE-,2021-11-08,榜单-流行-说唱,7048,24,11,192,191564
2542,Lofi｜Chill 蒸汽時代夜遊計劃,圆圆于萱,2021-12-09,轻音乐-学习-工作,988,76,评论,106,28877
2543,网易云伤感音乐,夜辰tut,2021-09-07,华语-流行-伤感,7042,144,16,125,1052507
2544,孤独的时候音乐为伴,带着眼泪去旅行,2021-11-18,孤独,709,1,评论,695,28331
2545,《中国新说唱》热门音频|Created by China,网易云音乐,2021-11-05,说唱-综艺,645,5,15,405,31192
2546,许冠杰|沧海一声笑,Tjjy_7,2021-11-21,粤语-流行-影视原声,2022,分享,评论,50,4127
2547,睡前治愈：灿烂星空不如美梦一场,來自十九層地獄__,2021-12-14,轻音乐-学习-工作,990,57,1,82,138796
2548,你会爱上这个歌单⑨,赶海少女,2021-11-11,流行-治愈,1069,2,1,1391,60235
2549,嘴甜是因为心甜，心甜是因为你在里面,你说你不要了,2021-11-23,华语-流行-夜晚,487,3,评论,88,53791
2550,失恋歌单｜终究还是错过了,欲望始终难抵你,2021-12-09,华语-流行-治愈,4695,101,评论,45,111042
2551,一个只有天秤座才能听懂的听歌列表,找不到我了吧笨蛋m,2021-11-18,华语-流行-伤感,428,分享,评论,118,20318
2552,以爱为名｜你还愿意吗,GYiFi,2021-10-27,华语-治愈-流行,5445,5,2,58,109958
2553,眼泪流下来，才知道分开也是另一种明白,世间温柔皆可期,2021-10-20,华语-伤感-思念,1174,66,8,106,118984
2554,以梦为伴，不负朝华,啊你在说什么呀,2021-11-22,轻音乐-夜晚-学习,442,1,1,1638,43111
2555,尚士达、随身听,7777Sakura,2021-12-16,华语-民谣-孤独,1519,分享,评论,37,3148
2556,因为喜欢你，我吃醋过♡,小黑猫欧芭,2021-12-16,欧美-世界音乐,1516,分享,评论,74,3077
2557,『纯音』玉女披衣,虚逐往,2021-12-08,轻音乐-放松-安静,1509,分享,评论,21,3018
2558,“人世间有百媚千红，唯独你是我情之所钟”,过往早已变得平淡_,2021-12-12,伤感,959,1,评论,865,36790
2559,「纯音乐」解压 看书 刷题 游戏 睡觉,人生苦短555999,2021-12-11,轻音乐-学习-下午茶,1140,26,评论,282,35639
2560,快来听宝藏歌曲,是Jsh啊,2021-12-06,流行-轻音乐-华语,3212,分享,评论,25,2812
2561,抚心安眠｜夜下轻吟摇曳入梦境,一片孤叶行舟,2021-12-12,轻音乐-夜晚-治愈,676,53,评论,199,35329
2562,我的音乐你听吗（更新至总决赛）,三分之七百五,2021-09-06,华语-综艺,9365,54,28,127,935968
2563,吃一口糖 那些高甜的【中文rap】请签收,-甜饼怪BABE-,2021-12-03,华语-流行-说唱,9578,34,32,284,242313
2564,忧郁指南 | 快乐就到此为止吧,KIND_CL,2021-10-23,华语-流行-夜晚,1431,1,2,53,71003
2565,复古蒸汽波：jazz/citypop,一只眼睛的鹿_,2021-12-11,华语-爵士-流行,1731,2,评论,118,43010
2566,舒缓轻音｜减压放空，坠入舒适圈,來自十九層地獄__,2021-12-14,轻音乐-学习-治愈,811,50,1,65,134923
2567,你不是失眠，而是在想TA,带着眼泪去旅行,2021-11-18,流行-夜晚-伤感,699,2,评论,590,25618
2568,✨二群人の深夜电台（华语专场）,筱鹤之-crane,2021-12-19,华语,25,1,评论,181,60
2569,你会爱上这个歌单⑩,赶海少女,2021-11-11,流行-治愈,1072,3,1,1394,57538
2570,理想男友音，声控福利~（不定期更新）,欲望始终难抵你,2021-12-09,华语-流行-治愈,4627,106,评论,232,109328
2571,“终其一生 满是遗憾”,世间温柔皆可期,2021-11-11,华语-伤感-翻唱,1293,62,9,165,115796
2572,梅艳芳|随云霞渐散 逝去的光彩不复还,Tjjy_7,2021-11-21,流行-影视原声-粤语,2020,分享,评论,50,4089
2573,综艺《声入人心》 | 余音绕梁，经典永存,网易云音乐,2021-11-04,流行-综艺,857,40,88,96,17143
2574,《披荆斩棘的哥哥》合集共9期丨持续更新,刘然lsr,2021-08-30,综艺,7575,28,16,53,718034
2575,【民谣】唱尽人间烟火事,-甜饼怪BABE-,2021-11-24,民谣-经典-90后,8812,13,3,164,175112
2576,治愈减压丨把烦恼减重，极尽人生,來自十九層地獄__,2021-12-14,轻音乐-治愈-流行,901,51,1,87,135331
2577,『纯音』惠风和畅,虚逐往,2021-12-07,轻音乐-放松-ACG,1509,分享,评论,56,3018
2578,因为喜欢你，我努力过♡ ,小黑猫欧芭,2021-12-16,欧美-榜单-思念,1528,分享,评论,97,3014
2579,lofi hiphop | 独处的寂寞时光,一只眼睛的鹿_,2021-12-11,流行-摇滚-华语,1130,分享,5,117,29549
